"","Date","Borough","cd","Cases","Individuals"
"614",2018-02-28,"Queens","412",727,168
"615",2018-02-28,"Queens","413",358,901
"616",2018-02-28,"Queens","414",499,1155
"617",2018-03-31,"Bronx","201",775,433
"618",2018-03-31,"Bronx","202",470,1174
"619",2018-03-31,"Bronx","203",738,302
"620",2018-03-31,"Bronx","204",839,509
"621",2018-03-31,"Bronx","205",825,487
"622",2018-03-31,"Bronx","206",637,177
"623",2018-03-31,"Bronx","207",624,111
"624",2018-03-31,"Bronx","208",232,776
"625",2018-03-31,"Bronx","209",741,272
"626",2018-03-31,"Bronx","210",281,845
"627",2018-03-31,"Bronx","211",404,1044
"628",2018-03-31,"Bronx","212",678,218
"629",2018-03-31,"Brooklyn","301",318,883
"630",2018-03-31,"Brooklyn","302",342,870
"631",2018-03-31,"Brooklyn","303",7,420
"632",2018-03-31,"Brooklyn","304",468,1111
"633",2018-03-31,"Brooklyn","305",54,552
"634",2018-03-31,"Brooklyn","306",222,729
"635",2018-03-31,"Brooklyn","307",186,667
"636",2018-03-31,"Brooklyn","308",508,1151
"637",2018-03-31,"Brooklyn","309",367,937
"638",2018-03-31,"Brooklyn","310",567,320
"639",2018-03-31,"Brooklyn","311",838,394
"640",2018-03-31,"Brooklyn","312",755,368
"641",2018-03-31,"Brooklyn","313",284,844
"642",2018-03-31,"Brooklyn","314",356,920
"643",2018-03-31,"Brooklyn","315",167,637
"644",2018-03-31,"Brooklyn","316",701,176
"645",2018-03-31,"Brooklyn","317",595,54
"646",2018-03-31,"Brooklyn","318",464,1082
"647",2018-03-31,"Manhattan","101",245,798
"648",2018-03-31,"Manhattan","102",357,769
"649",2018-03-31,"Manhattan","103",404,976
"650",2018-03-31,"Manhattan","104",266,730
"651",2018-03-31,"Manhattan","105",207,610
"652",2018-03-31,"Manhattan","106",155,357
"653",2018-03-31,"Manhattan","107",291,800
"654",2018-03-31,"Manhattan","108",664,324
"655",2018-03-31,"Manhattan","109",440,1029
"656",2018-03-31,"Manhattan","110",698,122
"657",2018-03-31,"Manhattan","111",680,95
"658",2018-03-31,"Manhattan","112",482,1113
"659",2018-03-31,"Queens","401",499,968
"660",2018-03-31,"Queens","402",265,664
"661",2018-03-31,"Queens","403",197,694
"662",2018-03-31,"Queens","404",186,656
"663",2018-03-31,"Queens","405",186,696
"664",2018-03-31,"Queens","406",330,773
"665",2018-03-31,"Queens","407",821,394
"666",2018-03-31,"Queens","408",192,633
"667",2018-03-31,"Queens","409",197,668
"668",2018-03-31,"Queens","410",175,622
"669",2018-03-31,"Queens","411",216,632
"670",2018-03-31,"Queens","412",720,164
"671",2018-03-31,"Queens","413",363,908
"672",2018-03-31,"Queens","414",519,1183
"673",2018-04-30,"Bronx","201",774,432
"674",2018-04-30,"Bronx","202",459,1146
"675",2018-04-30,"Bronx","203",732,276
"676",2018-04-30,"Bronx","204",833,507
"677",2018-04-30,"Bronx","205",814,466
"678",2018-04-30,"Bronx","206",647,207
"679",2018-04-30,"Bronx","207",634,128
"680",2018-04-30,"Bronx","208",234,777
"681",2018-04-30,"Bronx","209",736,266
"682",2018-04-30,"Bronx","210",280,833
"683",2018-04-30,"Bronx","211",430,1073
"684",2018-04-30,"Bronx","212",662,196
"685",2018-04-30,"Brooklyn","301",314,870
"686",2018-04-30,"Brooklyn","302",339,870
"687",2018-04-30,"Brooklyn","303",854,274
"688",2018-04-30,"Brooklyn","304",468,1110
"689",2018-04-30,"Brooklyn","305",51,540
"690",2018-04-30,"Brooklyn","306",211,696
"691",2018-04-30,"Brooklyn","307",192,679
"692",2018-04-30,"Brooklyn","308",520,1160
"693",2018-04-30,"Brooklyn","309",359,914
"694",2018-04-30,"Brooklyn","310",583,320
"695",2018-04-30,"Brooklyn","311",815,393
"696",2018-04-30,"Brooklyn","312",808,382
"697",2018-04-30,"Brooklyn","313",281,835
"698",2018-04-30,"Brooklyn","314",363,924
"699",2018-04-30,"Brooklyn","315",159,627
"700",2018-04-30,"Brooklyn","316",670,163
"701",2018-04-30,"Brooklyn","317",600,55
"702",2018-04-30,"Brooklyn","318",461,1083
"703",2018-04-30,"Manhattan","101",257,803
"704",2018-04-30,"Manhattan","102",368,780
"705",2018-04-30,"Manhattan","103",414,985
"706",2018-04-30,"Manhattan","104",267,719
"707",2018-04-30,"Manhattan","105",168,390
"708",2018-04-30,"Manhattan","106",159,359
"709",2018-04-30,"Manhattan","107",292,803
"710",2018-04-30,"Manhattan","108",657,321
"711",2018-04-30,"Manhattan","109",442,1031
"712",2018-04-30,"Manhattan","110",722,135
"713",2018-04-30,"Manhattan","111",698,101
"714",2018-04-30,"Manhattan","112",476,1114
"715",2018-04-30,"Queens","401",521,983
"716",2018-04-30,"Queens","402",274,670
"717",2018-04-30,"Queens","403",203,722
"718",2018-04-30,"Queens","404",181,645
"719",2018-04-30,"Queens","405",195,692
"720",2018-04-30,"Queens","406",368,808
"721",2018-04-30,"Queens","407",808,395
"722",2018-04-30,"Queens","408",186,627
"723",2018-04-30,"Queens","409",197,677
"724",2018-04-30,"Queens","410",178,626
"725",2018-04-30,"Queens","411",227,624
"726",2018-04-30,"Queens","412",712,161
"727",2018-04-30,"Queens","413",370,922
"728",2018-04-30,"Queens","414",518,3
"729",2018-05-31,"Bronx","201",778,428
"730",2018-05-31,"Bronx","202",453,1133
"731",2018-05-31,"Bronx","203",718,265
"732",2018-05-31,"Bronx","204",831,503
"733",2018-05-31,"Bronx","205",806,451
"734",2018-05-31,"Bronx","206",639,185
"735",2018-05-31,"Bronx","207",619,104
"736",2018-05-31,"Bronx","208",241,779
"737",2018-05-31,"Bronx","209",730,252
"738",2018-05-31,"Bronx","210",268,815
"739",2018-05-31,"Bronx","211",427,1071
"740",2018-05-31,"Bronx","212",656,188
"741",2018-05-31,"Brooklyn","301",311,862
"742",2018-05-31,"Brooklyn","302",326,843
"743",2018-05-31,"Brooklyn","303",849,250
"744",2018-05-31,"Brooklyn","304",474,1110
"745",2018-05-31,"Brooklyn","305",48,537
"746",2018-05-31,"Brooklyn","306",210,686
"747",2018-05-31,"Brooklyn","307",186,662
"748",2018-05-31,"Brooklyn","308",512,1150
"749",2018-05-31,"Brooklyn","309",359,918
"750",2018-05-31,"Brooklyn","310",578,319
"751",2018-05-31,"Brooklyn","311",846,400
"752",2018-05-31,"Brooklyn","312",777,383
"753",2018-05-31,"Brooklyn","313",278,821
"754",2018-05-31,"Brooklyn","314",352,918
"755",2018-05-31,"Brooklyn","315",155,617
"756",2018-05-31,"Brooklyn","316",672,161
"757",2018-05-31,"Brooklyn","317",580,42
"758",2018-05-31,"Brooklyn","318",449,1072
"759",2018-05-31,"Manhattan","101",240,778
"760",2018-05-31,"Manhattan","102",368,787
"761",2018-05-31,"Manhattan","103",412,979
"762",2018-05-31,"Manhattan","104",267,714
"763",2018-05-31,"Manhattan","105",181,597
"764",2018-05-31,"Manhattan","106",160,358
"765",2018-05-31,"Manhattan","107",276,781
"766",2018-05-31,"Manhattan","108",627,1140
"767",2018-05-31,"Manhattan","109",441,1031
"768",2018-05-31,"Manhattan","110",714,133
"769",2018-05-31,"Manhattan","111",681,89
"770",2018-05-31,"Manhattan","112",473,1100
"771",2018-05-31,"Queens","401",528,989
"772",2018-05-31,"Queens","402",280,670
"773",2018-05-31,"Queens","403",196,697
"774",2018-05-31,"Queens","404",182,650
"775",2018-05-31,"Queens","405",189,684
"776",2018-05-31,"Queens","406",350,825
"777",2018-05-31,"Queens","407",156,409
"778",2018-05-31,"Queens","408",182,619
"779",2018-05-31,"Queens","409",204,685
"780",2018-05-31,"Queens","410",171,610
"781",2018-05-31,"Queens","411",261,756
"782",2018-05-31,"Queens","412",720,161
"783",2018-05-31,"Queens","413",371,927
"784",2018-05-31,"Queens","414",518,6
"785",2018-06-30,"Bronx","201",774,312
"786",2018-06-30,"Bronx","202",446,1128
"787",2018-06-30,"Bronx","203",723,261
"788",2018-06-30,"Bronx","204",822,496
"789",2018-06-30,"Bronx","205",809,451
"790",2018-06-30,"Bronx","206",632,170
"791",2018-06-30,"Bronx","207",609,98
"792",2018-06-30,"Bronx","208",246,793
"793",2018-06-30,"Bronx","209",718,236
"794",2018-06-30,"Bronx","210",279,823
"795",2018-06-30,"Bronx","211",425,1062
"796",2018-06-30,"Bronx","212",670,200
"797",2018-06-30,"Brooklyn","301",317,876
"798",2018-06-30,"Brooklyn","302",310,812
"799",2018-06-30,"Brooklyn","303",825,235
"800",2018-06-30,"Brooklyn","304",461,1086
"801",2018-06-30,"Brooklyn","305",47,536
"802",2018-06-30,"Brooklyn","306",212,696
"803",2018-06-30,"Brooklyn","307",179,655
"804",2018-06-30,"Brooklyn","308",514,1152
"805",2018-06-30,"Brooklyn","309",359,917
"806",2018-06-30,"Brooklyn","310",567,1140
"807",2018-06-30,"Brooklyn","311",838,396
"808",2018-06-30,"Brooklyn","312",782,388
"809",2018-06-30,"Brooklyn","313",272,804
"810",2018-06-30,"Brooklyn","314",346,903
"811",2018-06-30,"Brooklyn","315",838,596
"812",2018-06-30,"Brooklyn","316",656,157
"813",2018-06-30,"Brooklyn","317",569,38
"814",2018-06-30,"Brooklyn","318",452,1080
"815",2018-06-30,"Manhattan","101",245,793
"816",2018-06-30,"Manhattan","102",350,808
"817",2018-06-30,"Manhattan","103",413,982
"818",2018-06-30,"Manhattan","104",262,690
"819",2018-06-30,"Manhattan","105",179,415
"820",2018-06-30,"Manhattan","106",160,358
"821",2018-06-30,"Manhattan","107",281,790
"822",2018-06-30,"Manhattan","108",641,1167
"823",2018-06-30,"Manhattan","109",433,1018
"824",2018-06-30,"Manhattan","110",700,117
"825",2018-06-30,"Manhattan","111",653,62
"826",2018-06-30,"Manhattan","112",474,1108
"827",2018-06-30,"Queens","401",527,977
"828",2018-06-30,"Queens","402",286,679
"829",2018-06-30,"Queens","403",198,689
"830",2018-06-30,"Queens","404",190,672
"831",2018-06-30,"Queens","405",185,684
"832",2018-06-30,"Queens","406",319,808
"833",2018-06-30,"Queens","407",846,400
"834",2018-06-30,"Queens","408",198,652
"835",2018-06-30,"Queens","409",207,685
"836",2018-06-30,"Queens","410",171,599
"837",2018-06-30,"Queens","411",261,749
"838",2018-06-30,"Queens","412",695,152
"839",2018-06-30,"Queens","413",366,921
"840",2018-06-30,"Queens","414",508,1174
"841",2018-07-31,"Bronx","201",774,303
"842",2018-07-31,"Bronx","202",452,1127
"843",2018-07-31,"Bronx","203",728,254
"844",2018-07-31,"Bronx","204",819,484
"845",2018-07-31,"Bronx","205",769,309
"846",2018-07-31,"Bronx","206",621,141
"847",2018-07-31,"Bronx","207",604,100
"848",2018-07-31,"Bronx","208",262,809
"849",2018-07-31,"Bronx","209",711,228
"850",2018-07-31,"Bronx","210",277,819
"851",2018-07-31,"Bronx","211",403,1020
"852",2018-07-31,"Bronx","212",679,208
"853",2018-07-31,"Brooklyn","301",300,835
"854",2018-07-31,"Brooklyn","302",305,800
"855",2018-07-31,"Brooklyn","303",820,203
"856",2018-07-31,"Brooklyn","304",445,1036
"857",2018-07-31,"Brooklyn","305",57,543
"858",2018-07-31,"Brooklyn","306",211,718
"859",2018-07-31,"Brooklyn","307",185,667
"860",2018-07-31,"Brooklyn","308",512,1142
"861",2018-07-31,"Brooklyn","309",360,906
"862",2018-07-31,"Brooklyn","310",567,1140
"863",2018-07-31,"Brooklyn","311",829,394
"864",2018-07-31,"Brooklyn","312",746,388
"865",2018-07-31,"Brooklyn","313",264,792
"866",2018-07-31,"Brooklyn","314",336,890
"867",2018-07-31,"Brooklyn","315",155,603
"868",2018-07-31,"Brooklyn","316",659,166
"869",2018-07-31,"Brooklyn","317",568,36
"870",2018-07-31,"Brooklyn","318",433,1055
"871",2018-07-31,"Manhattan","101",250,804
"872",2018-07-31,"Manhattan","102",350,780
"873",2018-07-31,"Manhattan","103",423,998
"874",2018-07-31,"Manhattan","104",258,692
"875",2018-07-31,"Manhattan","105",574,1130
"876",2018-07-31,"Manhattan","106",846,348
"877",2018-07-31,"Manhattan","107",264,770
"878",2018-07-31,"Manhattan","108",622,1134
"879",2018-07-31,"Manhattan","109",422,997
"880",2018-07-31,"Manhattan","110",684,98
"881",2018-07-31,"Manhattan","111",671,66
"882",2018-07-31,"Manhattan","112",485,1117
"883",2018-07-31,"Queens","401",522,977
"884",2018-07-31,"Queens","402",279,677
"885",2018-07-31,"Queens","403",201,725
"886",2018-07-31,"Queens","404",189,669
"887",2018-07-31,"Queens","405",180,657
"888",2018-07-31,"Queens","406",330,787
"889",2018-07-31,"Queens","407",846,408
"890",2018-07-31,"Queens","408",192,635
"891",2018-07-31,"Queens","409",210,693
"892",2018-07-31,"Queens","410",188,627
"893",2018-07-31,"Queens","411",271,769
"894",2018-07-31,"Queens","412",710,159
"895",2018-07-31,"Queens","413",365,920
"896",2018-07-31,"Queens","414",511,1173
"897",2018-08-31,"Bronx","201",810,450
"898",2018-08-31,"Bronx","202",507,18
"899",2018-08-31,"Bronx","203",762,305
"900",2018-08-31,"Bronx","204",29,533
"901",2018-08-31,"Bronx","205",842,495
"902",2018-08-31,"Bronx","206",643,183
"903",2018-08-31,"Bronx","207",630,127
"904",2018-08-31,"Bronx","208",278,856
"905",2018-08-31,"Bronx","209",773,300
"906",2018-08-31,"Bronx","210",287,842
"907",2018-08-31,"Bronx","211",425,1062
"908",2018-08-31,"Bronx","212",717,238
"909",2018-08-31,"Brooklyn","301",304,835
"910",2018-08-31,"Brooklyn","302",296,785
"911",2018-08-31,"Brooklyn","303",832,246
"912",2018-08-31,"Brooklyn","304",436,1039
"913",2018-08-31,"Brooklyn","305",69,559
"914",2018-08-31,"Brooklyn","306",231,751
"915",2018-08-31,"Brooklyn","307",184,673
"916",2018-08-31,"Brooklyn","308",527,1145
"917",2018-08-31,"Brooklyn","309",386,956
"918",2018-08-31,"Brooklyn","310",564,1167
"919",2018-08-31,"Brooklyn","311",821,405
"920",2018-08-31,"Brooklyn","312",705,379
"921",2018-08-31,"Brooklyn","313",275,822
"922",2018-08-31,"Brooklyn","314",348,913
"923",2018-08-31,"Brooklyn","315",829,409
"924",2018-08-31,"Brooklyn","316",700,198
"925",2018-08-31,"Brooklyn","317",605,59
"926",2018-08-31,"Brooklyn","318",456,1081
"927",2018-08-31,"Manhattan","101",242,789
"928",2018-08-31,"Manhattan","102",330,749
"929",2018-08-31,"Manhattan","103",413,987
"930",2018-08-31,"Manhattan","104",258,684
"931",2018-08-31,"Manhattan","105",174,396
"932",2018-08-31,"Manhattan","106",155,352
"933",2018-08-31,"Manhattan","107",263,764
"934",2018-08-31,"Manhattan","108",683,320
"935",2018-08-31,"Manhattan","109",428,1011
"936",2018-08-31,"Manhattan","110",706,107
"937",2018-08-31,"Manhattan","111",669,76
"938",2018-08-31,"Manhattan","112",485,1119
"939",2018-08-31,"Queens","401",531,1008
"940",2018-08-31,"Queens","402",295,713
"941",2018-08-31,"Queens","403",193,690
"942",2018-08-31,"Queens","404",185,653
"943",2018-08-31,"Queens","405",174,645
"944",2018-08-31,"Queens","406",303,756
"945",2018-08-31,"Queens","407",851,405
"946",2018-08-31,"Queens","408",190,640
"947",2018-08-31,"Queens","409",207,730
"948",2018-08-31,"Queens","410",202,658
"949",2018-08-31,"Queens","411",293,787
"950",2018-08-31,"Queens","412",740,180
"951",2018-08-31,"Queens","413",369,926
"952",2018-08-31,"Queens","414",537,17
"953",2018-09-30,"Bronx","201",816,462
"954",2018-09-30,"Bronx","202",508,22
"955",2018-09-30,"Bronx","203",747,284
"956",2018-09-30,"Bronx","204",18,530
"957",2018-09-30,"Bronx","205",835,491
"958",2018-09-30,"Bronx","206",650,191
"959",2018-09-30,"Bronx","207",628,125
"960",2018-09-30,"Bronx","208",277,851
"961",2018-09-30,"Bronx","209",781,420
"962",2018-09-30,"Bronx","210",296,860
"963",2018-09-30,"Bronx","211",405,1033
"964",2018-09-30,"Bronx","212",721,243
"965",2018-09-30,"Brooklyn","301",310,840
"966",2018-09-30,"Brooklyn","302",307,797
"967",2018-09-30,"Brooklyn","303",836,247
"968",2018-09-30,"Brooklyn","304",448,1047
"969",2018-09-30,"Brooklyn","305",83,576
"970",2018-09-30,"Brooklyn","306",223,737
"971",2018-09-30,"Brooklyn","307",186,677
"972",2018-09-30,"Brooklyn","308",526,1139
"973",2018-09-30,"Brooklyn","309",393,955
"974",2018-09-30,"Brooklyn","310",578,321
"975",2018-09-30,"Brooklyn","311",154,599
"976",2018-09-30,"Brooklyn","312",705,378
"977",2018-09-30,"Brooklyn","313",279,820
"978",2018-09-30,"Brooklyn","314",354,931
"979",2018-09-30,"Brooklyn","315",821,408
"980",2018-09-30,"Brooklyn","316",720,220
"981",2018-09-30,"Brooklyn","317",612,80
"982",2018-09-30,"Brooklyn","318",463,1095
"983",2018-09-30,"Manhattan","101",252,790
"984",2018-09-30,"Manhattan","102",357,769
"985",2018-09-30,"Manhattan","103",417,977
"986",2018-09-30,"Manhattan","104",251,674
"987",2018-09-30,"Manhattan","105",177,397
"988",2018-09-30,"Manhattan","106",163,359
"989",2018-09-30,"Manhattan","107",255,753
"990",2018-09-30,"Manhattan","108",726,324
"991",2018-09-30,"Manhattan","109",432,1025
"992",2018-09-30,"Manhattan","110",720,120
"993",2018-09-30,"Manhattan","111",680,79
"994",2018-09-30,"Manhattan","112",488,1117
"995",2018-09-30,"Queens","401",541,1017
"996",2018-09-30,"Queens","402",298,713
"997",2018-09-30,"Queens","403",199,718
"998",2018-09-30,"Queens","404",184,651
"999",2018-09-30,"Queens","405",170,640
"1000",2018-09-30,"Queens","406",282,741
"1001",2018-09-30,"Queens","407",159,414
"1002",2018-09-30,"Queens","408",180,620
"1003",2018-09-30,"Queens","409",211,742
"1004",2018-09-30,"Queens","410",198,655
"1005",2018-09-30,"Queens","411",293,773
"1006",2018-09-30,"Queens","412",768,216
"1007",2018-09-30,"Queens","413",375,942
"1008",2018-09-30,"Queens","414",537,30
"1009",2018-10-31,"Bronx","201",834,475
"1010",2018-10-31,"Bronx","202",510,19
"1011",2018-10-31,"Bronx","203",744,279
"1012",2018-10-31,"Bronx","204",21,530
"1013",2018-10-31,"Bronx","205",848,493
"1014",2018-10-31,"Bronx","206",654,213
"1015",2018-10-31,"Bronx","207",608,106
"1016",2018-10-31,"Bronx","208",270,837
"1017",2018-10-31,"Bronx","209",806,443
"1018",2018-10-31,"Bronx","210",306,881
"1019",2018-10-31,"Bronx","211",416,1053
"1020",2018-10-31,"Bronx","212",741,264
"1021",2018-10-31,"Brooklyn","301",298,833
"1022",2018-10-31,"Brooklyn","302",301,791
"1023",2018-10-31,"Brooklyn","303",853,267
"1024",2018-10-31,"Brooklyn","304",457,1062
"1025",2018-10-31,"Brooklyn","305",84,574
"1026",2018-10-31,"Brooklyn","306",225,737
"1027",2018-10-31,"Brooklyn","307",186,670
"1028",2018-10-31,"Brooklyn","308",517,1137
"1029",2018-10-31,"Brooklyn","309",398,955
"1030",2018-10-31,"Brooklyn","310",554,1159
"1031",2018-10-31,"Brooklyn","311",157,605
"1032",2018-10-31,"Brooklyn","312",694,373
"1033",2018-10-31,"Brooklyn","313",279,815
"1034",2018-10-31,"Brooklyn","314",362,948
"1035",2018-10-31,"Brooklyn","315",821,406
"1036",2018-10-31,"Brooklyn","316",691,208
"1037",2018-10-31,"Brooklyn","317",615,70
"1038",2018-10-31,"Brooklyn","318",466,1088
"1039",2018-10-31,"Manhattan","101",246,779
"1040",2018-10-31,"Manhattan","102",330,773
"1041",2018-10-31,"Manhattan","103",414,972
"1042",2018-10-31,"Manhattan","104",249,671
"1043",2018-10-31,"Manhattan","105",175,400
"1044",2018-10-31,"Manhattan","106",165,365
"1045",2018-10-31,"Manhattan","107",249,735
"1046",2018-10-31,"Manhattan","108",664,1179
"1047",2018-10-31,"Manhattan","109",422,1011
"1048",2018-10-31,"Manhattan","110",720,108
"1049",2018-10-31,"Manhattan","111",687,85
"1050",2018-10-31,"Manhattan","112",485,1106
"1051",2018-10-31,"Queens","401",552,1042
"1052",2018-10-31,"Queens","402",308,731
"1053",2018-10-31,"Queens","403",206,729
"1054",2018-10-31,"Queens","404",168,623
"1055",2018-10-31,"Queens","405",178,649
"1056",2018-10-31,"Queens","406",350,816
"1057",2018-10-31,"Queens","407",159,409
"1058",2018-10-31,"Queens","408",193,631
"1059",2018-10-31,"Queens","409",211,739
"1060",2018-10-31,"Queens","410",210,678
"1061",2018-10-31,"Queens","411",303,787
"1062",2018-10-31,"Queens","412",781,227
"1063",2018-10-31,"Queens","413",382,959
"1064",2018-10-31,"Queens","414",544,27
"1065",2018-11-30,"Bronx","201",828,472
"1066",2018-11-30,"Bronx","202",511,17
"1067",2018-11-30,"Bronx","203",739,289
"1068",2018-11-30,"Bronx","204",16,528
"1069",2018-11-30,"Bronx","205",836,493
"1070",2018-11-30,"Bronx","206",655,217
"1071",2018-11-30,"Bronx","207",618,111
"1072",2018-11-30,"Bronx","208",270,830
"1073",2018-11-30,"Bronx","209",792,426
"1074",2018-11-30,"Bronx","210",315,897
"1075",2018-11-30,"Bronx","211",421,1048
"1076",2018-11-30,"Bronx","212",729,251
"1077",2018-11-30,"Brooklyn","301",305,809
"1078",2018-11-30,"Brooklyn","302",314,810
"1079",2018-11-30,"Brooklyn","303",855,270
"1080",2018-11-30,"Brooklyn","304",447,1043
"1081",2018-11-30,"Brooklyn","305",82,567
"1082",2018-11-30,"Brooklyn","306",223,727
"1083",2018-11-30,"Brooklyn","307",190,690
"1084",2018-11-30,"Brooklyn","308",506,1111
"1085",2018-11-30,"Brooklyn","309",401,960
"1086",2018-11-30,"Brooklyn","310",546,1124
"1087",2018-11-30,"Brooklyn","311",157,601
"1088",2018-11-30,"Brooklyn","312",674,375
"1089",2018-11-30,"Brooklyn","313",287,820
"1090",2018-11-30,"Brooklyn","314",366,950
"1091",2018-11-30,"Brooklyn","315",857,413
"1092",2018-11-30,"Brooklyn","316",692,193
"1093",2018-11-30,"Brooklyn","317",606,58
"1094",2018-11-30,"Brooklyn","318",452,1079
"1095",2018-11-30,"Manhattan","101",249,776
"1096",2018-11-30,"Manhattan","102",357,794
"1097",2018-11-30,"Manhattan","103",405,965
"1098",2018-11-30,"Manhattan","104",255,675
"1099",2018-11-30,"Manhattan","105",185,596
"1100",2018-11-30,"Manhattan","106",167,368
"1101",2018-11-30,"Manhattan","107",247,731
"1102",2018-11-30,"Manhattan","108",705,325
"1103",2018-11-30,"Manhattan","109",414,1000
"1104",2018-11-30,"Manhattan","110",672,88
"1105",2018-11-30,"Manhattan","111",690,79
"1106",2018-11-30,"Manhattan","112",477,1105
"1107",2018-11-30,"Queens","401",558,1055
"1108",2018-11-30,"Queens","402",315,744
"1109",2018-11-30,"Queens","403",209,745
"1110",2018-11-30,"Queens","404",170,626
"1111",2018-11-30,"Queens","405",184,653
"1112",2018-11-30,"Queens","406",312,773
"1113",2018-11-30,"Queens","407",160,416
"1114",2018-11-30,"Queens","408",197,648
"1115",2018-11-30,"Queens","409",209,731
"1116",2018-11-30,"Queens","410",211,691
"1117",2018-11-30,"Queens","411",293,763
"1118",2018-11-30,"Queens","412",772,214
"1119",2018-11-30,"Queens","413",391,968
"1120",2018-11-30,"Queens","414",544,28
"1121",2018-12-31,"Bronx","201",837,474
"1122",2018-12-31,"Bronx","202",526,24
"1123",2018-12-31,"Bronx","203",727,278
"1124",2018-12-31,"Bronx","204",13,526
"1125",2018-12-31,"Bronx","205",825,485
"1126",2018-12-31,"Bronx","206",651,211
"1127",2018-12-31,"Bronx","207",594,75
"1128",2018-12-31,"Bronx","208",251,793
"1129",2018-12-31,"Bronx","209",786,425
"1130",2018-12-31,"Bronx","210",304,869
"1131",2018-12-31,"Bronx","211",429,1063
"1132",2018-12-31,"Bronx","212",729,256
"1133",2018-12-31,"Brooklyn","301",306,828
"1134",2018-12-31,"Brooklyn","302",328,826
"1135",2018-12-31,"Brooklyn","303",852,260
"1136",2018-12-31,"Brooklyn","304",452,1059
"1137",2018-12-31,"Brooklyn","305",86,569
"1138",2018-12-31,"Brooklyn","306",224,726
"1139",2018-12-31,"Brooklyn","307",191,690
"1140",2018-12-31,"Brooklyn","308",496,1106
"1141",2018-12-31,"Brooklyn","309",402,962
"1142",2018-12-31,"Brooklyn","310",561,1147
"1143",2018-12-31,"Brooklyn","311",857,596
"1144",2018-12-31,"Brooklyn","312",737,376
"1145",2018-12-31,"Brooklyn","313",276,797
"1146",2018-12-31,"Brooklyn","314",369,940
"1147",2018-12-31,"Brooklyn","315",790,385
"1148",2018-12-31,"Brooklyn","316",714,203
"1149",2018-12-31,"Brooklyn","317",599,61
"1150",2018-12-31,"Brooklyn","318",469,1101
"1151",2018-12-31,"Manhattan","101",245,779
"1152",2018-12-31,"Manhattan","102",379,825
"1153",2018-12-31,"Manhattan","103",407,973
"1154",2018-12-31,"Manhattan","104",244,659
"1155",2018-12-31,"Manhattan","105",181,417
"1156",2018-12-31,"Manhattan","106",167,376
"1157",2018-12-31,"Manhattan","107",241,697
"1158",2018-12-31,"Manhattan","108",683,331
"1159",2018-12-31,"Manhattan","109",410,986
"1160",2018-12-31,"Manhattan","110",692,93
"1161",2018-12-31,"Manhattan","111",688,87
"1162",2018-12-31,"Manhattan","112",466,1091
"1163",2018-12-31,"Queens","401",547,1031
"1164",2018-12-31,"Queens","402",324,753
"1165",2018-12-31,"Queens","403",208,744
"1166",2018-12-31,"Queens","404",168,615
"1167",2018-12-31,"Queens","405",182,645
"1168",2018-12-31,"Queens","406",303,756
"1169",2018-12-31,"Queens","407",158,412
"1170",2018-12-31,"Queens","408",206,661
"1171",2018-12-31,"Queens","409",214,727
"1172",2018-12-31,"Queens","410",208,682
"1173",2018-12-31,"Queens","411",330,794
"1174",2018-12-31,"Queens","412",773,214
"1175",2018-12-31,"Queens","413",393,967
"1176",2018-12-31,"Queens","414",543,29
"1177",2019-01-31,"Bronx","201",779,447
"1178",2019-01-31,"Bronx","202",488,11
"1179",2019-01-31,"Bronx","203",757,310
"1180",2019-01-31,"Bronx","204",840,506
"1181",2019-01-31,"Bronx","205",817,484
"1182",2019-01-31,"Bronx","206",630,173
"1183",2019-01-31,"Bronx","207",636,132
"1184",2019-01-31,"Bronx","208",230,774
"1185",2019-01-31,"Bronx","209",752,309
"1186",2019-01-31,"Bronx","210",275,835
"1187",2019-01-31,"Bronx","211",396,1038
"1188",2019-01-31,"Bronx","212",688,237
"1189",2019-01-31,"Brooklyn","301",318,877
"1190",2019-01-31,"Brooklyn","302",327,859
"1191",2019-01-31,"Brooklyn","303",7,424
"1192",2019-01-31,"Brooklyn","304",472,1123
"1193",2019-01-31,"Brooklyn","305",70,568
"1194",2019-01-31,"Brooklyn","306",229,754
"1195",2019-01-31,"Brooklyn","307",191,680
"1196",2019-01-31,"Brooklyn","308",514,1149
"1197",2019-01-31,"Brooklyn","309",369,952
"1198",2019-01-31,"Brooklyn","310",583,327
"1199",2019-01-31,"Brooklyn","311",777,387
"1200",2019-01-31,"Brooklyn","312",799,386
"1201",2019-01-31,"Brooklyn","313",288,846
"1202",2019-01-31,"Brooklyn","314",367,939
"1203",2019-01-31,"Brooklyn","315",159,627
"1204",2019-01-31,"Brooklyn","316",736,222
"1205",2019-01-31,"Brooklyn","317",601,68
"1206",2019-01-31,"Brooklyn","318",423,1047
"1207",2019-01-31,"Manhattan","101",247,805
"1208",2019-01-31,"Manhattan","102",390,834
"1209",2019-01-31,"Manhattan","103",414,992
"1210",2019-01-31,"Manhattan","104",266,725
"1211",2019-01-31,"Manhattan","105",210,607
"1212",2019-01-31,"Manhattan","106",838,354
"1213",2019-01-31,"Manhattan","107",283,791
"1214",2019-01-31,"Manhattan","108",627,1175
"1215",2019-01-31,"Manhattan","109",459,1039
"1216",2019-01-31,"Manhattan","110",725,139
