"","Date","Borough","cd","Cases","Individuals"
"613",2018-03-31,"Brooklyn","308",464,947
"614",2018-03-31,"Brooklyn","309",309,609
"615",2018-03-31,"Brooklyn","310",59,102
"616",2018-03-31,"Brooklyn","311",96,172
"617",2018-03-31,"Brooklyn","312",85,147
"618",2018-03-31,"Brooklyn","313",221,472
"619",2018-03-31,"Brooklyn","314",299,587
"620",2018-03-31,"Brooklyn","315",115,244
"621",2018-03-31,"Brooklyn","316",797,1693
"622",2018-03-31,"Brooklyn","317",638,1317
"623",2018-03-31,"Brooklyn","318",413,826
"624",2018-03-31,"Manhattan","101",187,415
"625",2018-03-31,"Manhattan","102",30,37
"626",2018-03-31,"Manhattan","103",355,670
"627",2018-03-31,"Manhattan","104",205,318
"628",2018-03-31,"Manhattan","105",151,216
"629",2018-03-31,"Manhattan","106",102,136
"630",2018-03-31,"Manhattan","107",228,418
"631",2018-03-31,"Manhattan","108",76,106
"632",2018-03-31,"Manhattan","109",390,744
"633",2018-03-31,"Manhattan","110",794,1546
"634",2018-03-31,"Manhattan","111",776,1457
"635",2018-03-31,"Manhattan","112",430,878
"636",2018-03-31,"Queens","401",452,655
"637",2018-03-31,"Queens","402",204,269
"638",2018-03-31,"Queens","403",142,296
"639",2018-03-31,"Queens","404",132,261
"640",2018-03-31,"Queens","405",132,298
"641",2018-03-31,"Queens","406",27,38
"642",2018-03-31,"Queens","407",94,172
"643",2018-03-31,"Queens","408",138,240
"644",2018-03-31,"Queens","409",142,272
"645",2018-03-31,"Queens","410",122,228
"646",2018-03-31,"Queens","411",16,24
"647",2018-03-31,"Queens","412",813,1636
"648",2018-03-31,"Queens","413",305,570
"649",2018-03-31,"Queens","414",475,999
"650",2018-04-30,"Bronx","201",876,2033
"651",2018-04-30,"Bronx","202",407,938
"652",2018-04-30,"Bronx","203",825,1914
"653",2018-04-30,"Bronx","204",954,2267
"654",2018-04-30,"Bronx","205",929,2124
"655",2018-04-30,"Bronx","206",724,1759
"656",2018-04-30,"Bronx","207",699,1562
"657",2018-04-30,"Bronx","208",176,386
"658",2018-04-30,"Bronx","209",829,1882
"659",2018-04-30,"Bronx","210",218,459
"660",2018-04-30,"Bronx","211",379,815
"661",2018-04-30,"Bronx","212",756,1747
"662",2018-04-30,"Brooklyn","301",252,508
"663",2018-04-30,"Brooklyn","302",278,508
"664",2018-04-30,"Brooklyn","303",984,1909
"665",2018-04-30,"Brooklyn","304",417,873
"666",2018-04-30,"Brooklyn","306",155,298
"667",2018-04-30,"Brooklyn","307",138,282
"668",2018-04-30,"Brooklyn","308",476,960
"669",2018-04-30,"Brooklyn","309",301,579
"670",2018-04-30,"Brooklyn","310",62,102
"671",2018-04-30,"Brooklyn","311",93,171
"672",2018-04-30,"Brooklyn","312",92,160
"673",2018-04-30,"Brooklyn","313",219,460
"674",2018-04-30,"Brooklyn","314",305,591
"675",2018-04-30,"Brooklyn","315",106,232
"676",2018-04-30,"Brooklyn","316",766,1632
"677",2018-04-30,"Brooklyn","317",645,1320
"678",2018-04-30,"Brooklyn","318",409,827
"679",2018-04-30,"Manhattan","101",198,421
"680",2018-04-30,"Manhattan","102",31,39
"681",2018-04-30,"Manhattan","103",364,681
"682",2018-04-30,"Manhattan","104",206,306
"683",2018-04-30,"Manhattan","105",116,169
"684",2018-04-30,"Manhattan","106",106,138
"685",2018-04-30,"Manhattan","107",229,421
"686",2018-04-30,"Manhattan","108",75,103
"687",2018-04-30,"Manhattan","109",392,746
"688",2018-04-30,"Manhattan","110",815,1577
"689",2018-04-30,"Manhattan","111",794,1481
"690",2018-04-30,"Manhattan","112",424,879
"691",2018-04-30,"Queens","401",477,679
"692",2018-04-30,"Queens","402",212,274
"693",2018-04-30,"Queens","403",148,309
"694",2018-04-30,"Queens","404",128,251
"695",2018-04-30,"Queens","405",140,294
"696",2018-04-30,"Queens","406",31,43
"697",2018-04-30,"Queens","407",92,173
"698",2018-04-30,"Queens","408",132,232
